order_id,customer_id,customer_name,customer_email,product_name,category,price,quantity,discount_percent,total_amount,order_date,shipping_city,shipping_province,payment_method,order_status,rating,review_text,is_member,delivery_days,weight_kg
100746,2516,Pranee Chantra,pranee.chantra962@outlook.com,Ultra Mouse 111,Automotive,694.01,2,0.0,1388.02,2023-11-06,Khon Kaen,Nonthaburi,PromptPay,Completed,5.0,จะกลับมาซื้อซ้ำแน่นอน,Yes,2.0,2.4
102459,1116,Thawatchai Wattana,thawatchai.wattana907@hotmail.com,Plus Jacket 743,Sports,253.0,5,0.0,1265.0,2023-02-09,Nakhon Ratchasima,Khon Kaen,COD,Completed,,,No,9.0,3.33
100157,1134,Malee Sinthop,malee.sinthop158@yahoo.com,Lite Desk 588,sports,691.71,6,5.0,3942.75,2025-09-25,Krabi,Phuket,COD,Completed,5.0,,Yes,14.0,0.8
101330,1074,Orawan Prasertsak,orawan.prasertsak566@gmail.com,Plus Camera 737,Groceries,456.16,7,0.0,3193.12,2025-06-24,Hat Yai,Chonburi,COD,Completed,3.0,จะกลับมาซื้อซ้ำแน่นอน,No,12.0,0.32
103257,1677,Somchai Phetcharat,somchai.phetcharat707@gmail.com,Eco Charger 339,Health,903.73,7,5.0,6009.8,2024-01-21,Rayong,Nonthaburi,Credit Card,Processing,5.0,ใช้งานได้ตามที่คาดหวัง,Yes,6.0,3.85
101270,1232,Anucha Sinthop,anucha.sinthop312@gmail.com,Ultra Keyboard 977,Beauty,234.72,5,10.0,1056.24,2024-12-11,Krabi,Chonburi,Installment,Returned,3.0,โอเคสำหรับราคานี้,Yes,,0.3
104398,1479,Malee Meesuk,malee.meesuk349@outlook.com,Eco Jacket 511,Books,360.99,4,5.0,1371.76,2024-09-25,Khon Kaen,Phuket,COD,Processing,1.0,,No,4.0,1.43
102992,1089,Ratana Meesuk,ratana.meesuk262@outlook.com,Lite Desk 699,Toys,,6,0.0,4335.84,2024-11-22,Buriram,Phuket,PromptPay,Shipped,5.0,บริการลูกค้าดีเยี่ยม,Yes,6.0,1.36
101038,1708,Somchai Boonmee,somchai.boonmee184@gmail.com,Eco Backpack 940,Home & Living,575.15,8,0.0,4601.2,2023-05-12,Udon Thani,Songkhla,Installment,Shipped,,สีไม่ตรงตามรูป,No,6.0,1.83
104979,1187,Thawatchai Rattanakul,thawatchai.rattanakul681@hotmail.com,Eco Charger 877,Fashion,304.52,2,15.0,517.68,2023-04-03,Bangkok,Songkhla,PromptPay,Completed,,บริการลูกค้าดีเยี่ยม,No,,2.65
103447,1593,Somchai Prasertsak,somchai.prasertsak130@yahoo.com,Plus Sneaker 443,Beauty,935.45,3,0.0,2806.35,2024-06-12,Nakhon Si Thammarat,Bangkok,Installment,Shipped,1.0,โอเคสำหรับราคานี้,No,13.0,3.4
100763,2122,Somchai Prasertsak,somchai.prasertsak615@yahoo.com,Max Wallet 215,Beauty,206.23,6,,1237.38,2023-09-01,Chiang Rai,Nakhon Ratchasima,Installment,Completed,5.0,,No,9.0,0.92
101444,2318,Sombat Chotirat,sombat.chotirat187@outlook.com,Plus Backpack 811,Groceries,569.68,8,5.0,4329.57,2024-03-21,Nonthaburi,Bangkok,Bank Transfer,Processing,4.0,,Yes,,2.17
103805,1480,Prasert Yodying,,Max Camera 825,Automotive,670.97,7,0.0,4696.79,2023-08-15,Udon Thani,Nonthaburi,COD,Completed,5.0,ของมาช้ากว่ากำหนด,Yes,7.0,2.79
101593,1824,Suree Prasertsak,suree.prasertsak163@outlook.com,Ultra Camera 884,Books,176.23,9,5.0,1506.77,2025-05-13,Lampang,Phuket,COD,Shipped,4.0,บริการลูกค้าดีเยี่ยม,No,1.0,0.58
101041,2893,Ploy Wattana,ploy.wattana994@hotmail.com,Smart Speaker 796,Fashion,718.55,8,0.0,5748.4,2023-09-07,Surat Thani,Khon Kaen,Installment,Completed,,ใช้งานได้ตามที่คาดหวัง,Yes,7.0,2.66
101103,1763,Anan Yodying,anan.yodying693@outlook.com,Eco Lamp 883,Beauty,504.08,1,15.0,428.47,2023-08-04,Udon Thani,Songkhla,TrueMoney Wallet,Completed,,สินค้าดีมาก คุ้มราคา,Yes,11.0,1.5
102119,2868,Boonmee Sinthop,boonmee.sinthop834@outlook.com,Eco Blender 108,Groceries,638.41,2,0.0,1276.82,2023-11-13,Buriram,Phuket,COD,Completed,2.0,ของมาช้ากว่ากำหนด,No,9.0,1.62
104231,1271,Rungnapa Sukjai,rungnapa.sukjai943@outlook.com,Plus Headphone 851,Home & Living,650.04,2,,910.06,2025-05-15,Sakon Nakhon,Phuket,Credit Card,Completed,1.0,คุณภาพต่ำกว่าที่คิด,No,4.0,2.14
101626,1639,Kittisak Intharak,kittisak.intharak415@gmail.com,Mini Chair 778,Fashion,524.8,4,0.0,2099.2,2025-11-17,Udon Thani,Chiang Mai,Installment,Shipped,5.0,,No,,5.02
103543,2360,Duangjai Wongsawat,duangjai.wongsawat943@outlook.com,Plus Keyboard 840,Automotive,948.49,2,,1896.98,2024-03-08,Lampang,Chiang Mai,TrueMoney Wallet,Cancelled,5.0,แพ็คเกจไม่แน่นหนา,No,2.0,0.15
103918,2836,Chomphunut Wattana,chomphunut.wattana489@hotmail.com,Plus Wallet 719,Automotive,602.55,7,20.0,3374.28,2023-12-14,,Khon Kaen,COD,Shipped,,บริการลูกค้าดีเยี่ยม,No,11.0,0.43
102859,2608,Rungnapa Panyawong,,Mini Speaker 261,Health,307.39,3,30.0,645.52,2025-06-04,Nonthaburi,Rayong,PromptPay,Completed,4.0,,No,12.0,0.54
103958,2753,Chaiyot Chantra,chaiyot.chantra344@yahoo.com,Lite Blender 152,Beauty,446.73,6,10.0,2412.34,2024-06-09,Khon Kaen,Songkhla,Credit Card,Completed,,,Yes,4.0,1.48
104154,2758,Suree Chotirat,suree.chotirat332@gmail.com,Max Mouse 813,Toys,959.32,1,0.0,959.32,2023-06-29,Buriram,Rayong,Bank Transfer,Completed,5.0,,No,2.0,1.78
102520,1870,Ratana Naruemon,,Plus Lamp 310,Automotive,624.43,6,0.0,,2025-10-19,,Udon Thani,PromptPay,Completed,5.0,,No,9.0,0.54
104950,2572,Kanya Thongdee,kanya.thongdee195@outlook.com,Max Jacket 859,Fashion,522.69,4,0.0,2090.76,2024-03-25,Rayong,Bangkok,Bank Transfer,Cancelled,1.0,โอเคสำหรับราคานี้,Yes,1.0,0.33
104621,2150,Pichit Chotirat,pichit.chotirat242@gmail.com,Ultra Speaker 662,Home & Living,217.24,8,10.0,1564.13,2023-07-16,Nakhon Ratchasima,Songkhla,Installment,Completed,,,No,5.0,0.92
103683,2284,Chaiyot Chaiyaporn,chaiyot.chaiyaporn194@outlook.com,Lite Charger 297,Electronics,757.43,4,0.0,3029.72,2024-11-21,Trang,Phuket,Installment,Completed,,แพ็คเกจไม่แน่นหนา,No,5.0,2.61
103909,2871,Suree Chotirat,suree.chotirat122@outlook.com,Lite Bottle 118,Health,215.57,1,0.0,215.57,2024-08-25,Lampang,Bangkok,COD,Completed,5.0,,Yes,1.0,1.11
101144,2770,Suchart Rattanakul,suchart.rattanakul55@yahoo.com,Lite Charger 908,Sports,331.76,5,0.0,1658.8,2025-01-17,,Chiang Mai,COD,Returned,4.0,,No,11.0,2.43
104064,2120,Prasert Chotirat,prasert.chotirat500@gmail.com,Smart Mouse 879,Toys,399.34,7,10.0,2515.84,2024-11-04,Udon Thani,Nakhon Ratchasima,Installment,Completed,,แพ็คเกจไม่แน่นหนา,No,5.0,0.16
104967,1801,Thawatchai Chotirat,thawatchai.chotirat864@gmail.com,Plus Mouse 185,Sports,1116.65,8,5.0,8486.54,2025-12-20,Rayong,Songkhla,PromptPay,Processing,,,No,9.0,7.07
101620,2926,Orawan Chaiyaporn,orawan.chaiyaporn889@gmail.com,Max Charger 770,Health,1371.04,7,5.0,9117.42,2024-04-09,Nakhon Ratchasima,Chonburi,Bank Transfer,Completed,3.0,คุณภาพต่ำกว่าที่คิด,Yes,10.0,4.58
104588,1562,Siriporn Chotirat,siriporn.chotirat464@gmail.com,Plus Backpack 187,Automotive,390.47,3,5.0,1112.84,2025-04-28,Nakhon Si Thammarat,Phuket,TrueMoney Wallet,Cancelled,5.0,จะกลับมาซื้อซ้ำแน่นอน,Yes,4.0,
101192,2101,Somkiat Kaewkla,somkiat.kaewkla958@outlook.com,Lite Charger 238,Fashion,360.87,3,0.0,1082.61,2023-06-08,Udon Thani,Khon Kaen,Credit Card,Returned,,,Yes,10.0,1.11
101101,2445,Prasert Boonmee,,Ultra Backpack 548,Electronics,558.03,5,0.0,2790.15,2025-10-01,Ubon Ratchathani,Udon Thani,PromptPay,Completed,3.0,,No,3.0,
101978,1488,Somsri Chaiyaporn,somsri.chaiyaporn753@yahoo.com,Lite Notebook 868,Home & Living,,1,0.0,620.05,2025-12-07,Surat Thani,Chiang Mai,,Shipped,4.0,ใช้งานได้ตามที่คาดหวัง,Yes,11.0,0.76
104212,1337,Somkiat Prasertsak,somkiat.prasertsak210@hotmail.com,Plus Blender 890,Toys,615.44,3,5.0,1754.0,2023-03-05,Khon Kaen,Nonthaburi,PromptPay,Completed,5.0,,Yes,11.0,1.98
100422,1815,Suree Saelim,suree.saelim49@yahoo.com,Pro Headphone 229,Health,545.05,6,0.0,3270.3,2023-02-20,Pattaya,Phuket,Installment,Completed,,บริการลูกค้าดีเยี่ยม,Yes,13.0,0.29
100589,1046,Somkiat Sukjai,,Mini Desk 600,Fashion,568.32,8,10.0,4091.9,2024-01-02,Surat Thani,Nakhon Ratchasima,COD,Completed,5.0,,Yes,7.0,3.34
102497,2109,Duangjai Thongdee,duangjai.thongdee894@hotmail.com,Ultra Backpack 694,Health,656.69,5,0.0,3283.45,2025-05-05,Nong Khai,Nonthaburi,PromptPay,Completed,5.0,,No,,3.74
102104,1963,Wichai Boonmee,wichai.boonmee842@outlook.com,Mini Camera 542,Electronics,662.33,1,0.0,662.33,2025-11-21,Krabi,Phuket,Installment,Completed,2.0,คุณภาพต่ำกว่าที่คิด,No,13.0,0.39
100657,1957,Yupin Sinthop,yupin.sinthop490@gmail.com,Mini Headphone 947,Automotive,120.06,9,15.0,918.46,2025-11-08,Nong Khai,Nakhon Ratchasima,COD,Completed,5.0,,No,1.0,2.79
102697,2880,Thawatchai Chotirat,thawatchai.chotirat141@outlook.com,Plus Notebook 336,Health,312.24,6,5.0,1779.77,2024-04-12,Lampang,Khon Kaen,COD,Shipped,5.0,โอเคสำหรับราคานี้,No,14.0,0.97
104050,2000,Chomphunut Sinthop,chomphunut.sinthop811@hotmail.com,Plus Mouse 545,Health,454.27,4,15.0,1544.52,2024-12-23,Buriram,Songkhla,Installment,Completed,,ของมาช้ากว่ากำหนด,No,7.0,2.93
104256,1142,Yupin Wongsawat,yupin.wongsawat902@outlook.com,Lite Charger 591,Books,489.86,6,25.0,2204.37,2023-03-31,Phuket,Phuket,COD,Shipped,,ของมาช้ากว่ากำหนด,No,12.0,1.06
104743,1368,Chomphunut Intharak,chomphunut.intharak826@hotmail.com,Pro Speaker 247,Beauty,401.65,3,0.0,1204.95,2023-10-31,Chiang Rai,Nonthaburi,PromptPay,Processing,,แพ็คเกจไม่แน่นหนา,Yes,2.0,0.16
100426,2415,Sombat Yodying,,Mini Notebook 405,Automotive,551.58,1,0.0,551.58,2025-04-05,Nakhon Si Thammarat,Khon Kaen,Installment,Returned,,,No,13.0,
104280,2466,Thawatchai Intharak,,Ultra Blender 560,Home & Living,484.61,2,0.0,969.22,2023-04-13,Nonthaburi,Chiang Mai,TrueMoney Wallet,Cancelled,5.0,ส่งไวมาก ประทับใจ,No,12.0,0.34
104817,1163,Somchai Wattana,somchai.wattana830@outlook.com,Mini Camera 104,Sports,483.83,3,25.0,1088.62,2024-01-01,Trang,Chonburi,TrueMoney Wallet,Cancelled,3.0,,Yes,4.0,3.83
102907,2520,Prasert Chantra,prasert.chantra311@outlook.com,Max Chair 752,Fashion,172.27,9,0.0,1550.43,2025-07-29,Hat Yai,Phuket,Bank Transfer,Processing,5.0,สินค้าดีมาก คุ้มราคา,Yes,,1.3
103184,1656,Ploy Prasertsak,ploy.prasertsak641@outlook.com,Lite Notebook 778,Groceries,482.12,9,10.0,3905.17,2023-04-29,Nakhon Si Thammarat,Phuket,TrueMoney Wallet,Completed,,คุณภาพต่ำกว่าที่คิด,No,,5.54
101769,1699,Duangjai Chaiyaporn,duangjai.chaiyaporn531@hotmail.com,Mini Backpack 486,Toys,355.46,3,0.0,1066.38,2023-11-28,Buriram,Khon Kaen,Bank Transfer,Completed,,,No,1.0,1.38
102656,1636,Suchart Naruemon,suchart.naruemon823@yahoo.com,Lite Chair 619,Sports,1094.62,8,0.0,8756.96,2023-02-21,Surat Thani,Udon Thani,Bank Transfer,Cancelled,4.0,,No,8.0,2.17
103409,1741,Anan Wongsawat,anan.wongsawat257@hotmail.com,Max Camera 110,Groceries,310.78,7,0.0,2175.46,2025-04-11,Krabi,Rayong,Installment,Cancelled,5.0,,Yes,,1.04
104983,1044,Boonmee Phetcharat,boonmee.phetcharat349@outlook.com,Ultra Watch 737,Books,447.66,4,25.0,1342.98,2023-08-05,Buriram,Rayong,Installment,Completed,,,No,8.0,1.68
102753,2939,Anucha Meesuk,anucha.meesuk874@hotmail.com,Plus Keyboard 776,Toys,378.54,2,5.0,719.23,2024-11-03,Nakhon Ratchasima,Bangkok,Credit Card,Returned,1.0,ใช้งานได้ตามที่คาดหวัง,No,1.0,
101943,1865,Orawan Yodying,orawan.yodying752@yahoo.com,Mini Speaker 872,Fashion,,3,10.0,1126.71,2023-03-05,Sakon Nakhon,Udon Thani,PromptPay,Cancelled,1.0,,Yes,13.0,1.25
101833,1837,Somchai Meesuk,somchai.meesuk243@gmail.com,Plus Keyboard 931,Electronics ,185.16,2,5.0,351.8,2024-03-05,Ubon Ratchathani,Chonburi,Credit Card,Shipped,,,Yes,6.0,1.3
100008,2638,Suchart Meesuk,suchart.meesuk926@hotmail.com,Max Blender 209,Groceries,101.22,3,10.0,273.29,2024-10-27,Udon Thani,Phuket,Credit Card,Completed,3.0,โอเคสำหรับราคานี้,No,8.0,0.19
102927,2947,Nittaya Phetcharat,nittaya.phetcharat346@yahoo.com,Smart Watch 365,Automotive,1070.09,1,0.0,1070.09,2025-03-26,Trang,Khon Kaen,COD,Completed,5.0,,No,1.0,0.45
104140,2039,Anan Naruemon,anan.naruemon292@hotmail.com,Eco Charger 511,Health,856.26,3,10.0,2311.9,2024-12-07,Krabi,Nakhon Ratchasima,COD,Processing,1.0,บริการลูกค้าดีเยี่ยม,No,12.0,0.16
103360,2352,Prasert Wattana,prasert.wattana182@gmail.com,Max Camera 848,Sports,350.72,9,15.0,2683.01,2025-11-24,Pattaya,Nonthaburi,PromptPay,Completed,4.0,,Yes,9.0,3.32
100751,1728,Anan Wongsawat,anan.wongsawat412@yahoo.com,Max Headphone 962,Electronics,586.41,3,0.0,1759.23,2023-06-22,Bangkok,Chiang Mai,Installment,Completed,,บริการลูกค้าดีเยี่ยม,No,6.0,2.85
103130,1707,Chatchai Saelim,chatchai.saelim317@hotmail.com,Smart Lamp 284,beauty,182.31,4,25.0,546.93,2024-05-04,Nakhon Ratchasima,Chiang Mai,Credit Card,Shipped,5.0,สินค้าดีมาก คุ้มราคา,No,12.0,1.47
100144,2522,Sombat Sukjai,sombat.sukjai819@outlook.com,Mini Speaker 130,Books,1594.56,7,30.0,7813.34,2024-08-09,Rayong,Songkhla,COD,Completed,4.0,,Yes,12.0,1.43
100670,2757,Somkiat Yodying,somkiat.yodying539@yahoo.com,Pro Lamp 916,Books,371.84,4,20.0,1189.89,2023-05-26,Trang,Nonthaburi,Bank Transfer,Shipped,5.0,,No,10.0,0.94
102291,1699,Somsri Sinthop,somsri.sinthop46@hotmail.com,Ultra Jacket 532,Fashion,343.2,8,0.0,2745.6,2025-12-20,Rayong,Chiang Mai,COD,Completed,5.0,,No,8.0,1.87
103066,2584,Suchart Saelim,suchart.saelim888@outlook.com,Plus Jacket 793,Sports,509.12,6,0.0,3054.72,2025-01-11,Nakhon Si Thammarat,Rayong,Credit Card,Shipped,,ส่งไวมาก ประทับใจ,No,11.0,1.02
104295,2530,Ratana Chaiyaporn,,Smart Mouse 703,Toys,266.1,1,0.0,266.1,2023-11-17,Pattaya,Chonburi,Installment,Completed,3.0,,Yes,12.0,0.36
104180,1210,Anan Rattanakul,anan.rattanakul44@hotmail.com,Plus Blender 611,Home & Living,538.04,2,0.0,1076.08,2024-03-10,Bangkok,Nakhon Ratchasima,TrueMoney Wallet,Returned,5.0,,No,14.0,1.43
100151,2796,Boonmee Srisuk,,Ultra Backpack 906,Books,617.68,8,20.0,3953.15,2023-03-18,Nakhon Si Thammarat,Bangkok,Bank Transfer,Completed,,โอเคสำหรับราคานี้,Yes,3.0,2.18
103784,2901,Kittisak Panyawong,kittisak.panyawong292@yahoo.com,Max Wallet 223,Sports,180.87,5,0.0,904.35,2025-01-11,Nakhon Si Thammarat,Nonthaburi,Installment,Completed,4.0,สีไม่ตรงตามรูป,No,2.0,
103894,1724,Niran Intharak,niran.intharak88@gmail.com,Eco Lamp 899,Books,241.49,3,5.0,688.25,2025-05-19,Chiang Rai,Phuket,Credit Card,Shipped,,โอเคสำหรับราคานี้,Yes,4.0,3.34
102456,1725,Sombat Rattanakul,sombat.rattanakul122@yahoo.com,Eco Notebook 483,Groceries,,7,20.0,1784.61,2024-12-26,Khon Kaen,Nonthaburi,TrueMoney Wallet,Returned,,บริการลูกค้าดีเยี่ยม,No,1.0,
101788,2279,Suchart Prasertsak,suchart.prasertsak444@outlook.com,Max Headphone 818,Beauty,1392.21,4,0.0,5568.84,2024-07-23,Phuket,Udon Thani,PromptPay,Shipped,5.0,,Yes,14.0,1.93
102447,2259,Suree Intharak,,Max Sneaker 462,Toys,949.09,7,20.0,5314.9,2025-04-29,Surat Thani,Songkhla,Installment,Processing,4.0,จะกลับมาซื้อซ้ำแน่นอน,No,11.0,7.76
104993,1161,Niran Chaiyaporn,niran.chaiyaporn372@gmail.com,Pro Backpack 681,Books,1159.85,9,15.0,8872.85,2025-03-19,Chiang Rai,Khon Kaen,Bank Transfer,Completed,,ส่งไวมาก ประทับใจ,Yes,3.0,
104342,1819,Suree Chotirat,suree.chotirat69@yahoo.com,Smart Keyboard 149,Beauty,656.42,7,0.0,4594.94,2025-12-26,Nakhon Ratchasima,Nonthaburi,TrueMoney Wallet,Shipped,5.0,,No,6.0,0.21
103889,2566,Duangjai Chantra,duangjai.chantra252@hotmail.com,Ultra Keyboard 489,Beauty,287.77,5,20.0,1151.08,2025-05-24,Sakon Nakhon,Khon Kaen,COD,Cancelled,4.0,สินค้าดีมาก คุ้มราคา,Yes,11.0,1.11
100561,2148,Duangjai Sinthop,duangjai.sinthop184@yahoo.com,Lite Blender 433,Home & Living,858.35,8,5.0,6523.46,2023-11-28,Trang,Udon Thani,Bank Transfer,Completed,,,No,13.0,0.69
102432,2963,Orawan Yodying,,Lite Headphone 505,Fashion,599.58,3,0.0,1798.74,2023-11-24,Krabi,Khon Kaen,Bank Transfer,Cancelled,,,Yes,9.0,1.32
102881,2617,Boonmee Chotirat,boonmee.chotirat626@outlook.com,Eco Keyboard 153,Groceries,1044.43,2,0.0,2088.86,2023-10-30,Chiang Mai,Nakhon Ratchasima,Bank Transfer,Completed,5.0,,No,9.0,0.78
103466,1128,Boonmee Rattanakul,boonmee.rattanakul286@gmail.com,Mini Notebook 972,Books,936.49,7,0.0,6555.43,2025-08-25,Trang,Udon Thani,COD,Completed,,,Yes,6.0,1.03
100416,2704,Somchai Yodying,somchai.yodying443@outlook.com,Lite Sneaker 684,Groceries,335.47,9,20.0,2415.38,2025-10-10,Lampang,Bangkok,TrueMoney Wallet,Shipped,,แพ็คเกจไม่แน่นหนา,Yes,,0.89
100624,2119,Yupin Naruemon,yupin.naruemon512@yahoo.com,Pro Headphone 566,Beauty,290.4,5,0.0,1452.0,2025-02-10,Chiang Mai,Rayong,PromptPay,Completed,5.0,,No,4.0,0.34
103734,2646,Pranee Prasertsak,pranee.prasertsak193@gmail.com,Max Pillow 628,Sports,160.08,1,0.0,160.08,2025-12-18,Khon Kaen,Khon Kaen,TrueMoney Wallet,Completed,5.0,,Yes,6.0,0.3
101437,1600,Chomphunut Wongsawat,chomphunut.wongsawat400@outlook.com,Ultra Charger 581,Electronics,401.57,3,0.0,1204.71,2024-08-21,Surat Thani,Songkhla,Bank Transfer,Shipped,4.0,,Yes,11.0,0.29
102436,1377,Boonmee Wongsawat,boonmee.wongsawat742@gmail.com,Smart Notebook 533,Beauty,989.87,7,0.0,6929.09,2024-07-29,Krabi,Chiang Mai,TrueMoney Wallet,Completed,,,No,1.0,1.37
103313,2102,Suree Rattanakul,suree.rattanakul799@hotmail.com,Plus Jacket 647,Toys,520.65,6,0.0,3123.9,2025-08-27,Buriram,Udon Thani,PromptPay,Completed,5.0,,No,5.0,0.82
102655,2269,Orawan Sinthop,orawan.sinthop536@hotmail.com,Pro Blender 568,Automotive,644.34,6,0.0,3866.04,2024-05-04,Buriram,Bangkok,Installment,Returned,,แพ็คเกจไม่แน่นหนา,No,12.0,0.92
104272,2230,Wichai Rattanakul,wichai.rattanakul673@gmail.com,Plus Keyboard 479,Fashion,309.17,2,0.0,618.34,2023-06-29,Ubon Ratchathani,Chiang Mai,TrueMoney Wallet,Cancelled,4.0,,No,9.0,4.22
102042,2184,Rungnapa Saelim,rungnapa.saelim612@yahoo.com,Max Headphone 924,Beauty,185.43,2,,296.69,2023-10-23,Chiang Rai,Nonthaburi,COD,Completed,3.0,,No,13.0,0.14
102845,2999,Prasert Rattanakul,prasert.rattanakul994@gmail.com,Smart Chair 510,Electronics,467.75,9,10.0,3788.78,2023-01-02,Buriram,Rayong,Bank Transfer,Shipped,3.0,,No,12.0,2.18
100100,1729,Suree Phetcharat,suree.phetcharat275@outlook.com,Eco Desk 812,Automotive,97.26,8,20.0,622.46,2024-07-17,Udon Thani,Rayong,Credit Card,Completed,4.0,,Yes,,2.17
103096,2858,Chaiyot Meesuk,chaiyot.meesuk717@yahoo.com,Lite Bottle 772,Groceries,916.75,6,0.0,5500.5,2024-09-04,Rayong,Phuket,TrueMoney Wallet,Cancelled,5.0,,No,1.0,1.0
103669,2830,Malee Naruemon,malee.naruemon663@gmail.com,Plus Jacket 801,Fashion,434.52,1,0.0,434.52,2024-08-25,Lampang,Nakhon Ratchasima,Credit Card,Completed,3.0,,No,10.0,
103845,2648,Prasert Sukjai,prasert.sukjai466@yahoo.com,Pro Watch 974,Home & Living,827.39,5,0.0,4136.95,2025-09-06,Sakon Nakhon,Bangkok,Credit Card,Processing,,ส่งไวมาก ประทับใจ,Yes,4.0,1.57
102225,1697,Sombat Srisuk,sombat.srisuk442@outlook.com,Eco Backpack 832,Toys,547.44,1,0.0,547.44,2025-05-25,Surat Thani,Nonthaburi,Bank Transfer,Returned,5.0,สีไม่ตรงตามรูป,No,13.0,2.89
100555,1853,Siriporn Yodying,siriporn.yodying215@gmail.com,Plus Lamp 501,Beauty,258.08,5,0.0,1290.4,2024-02-09,Sakon Nakhon,Khon Kaen,Bank Transfer,Completed,4.0,ใช้งานได้ตามที่คาดหวัง,No,11.0,1.73
104824,1266,Ploy Meesuk,ploy.meesuk473@hotmail.com,Eco Camera 568,toys,91.54,9,5.0,782.67,2024-08-12,Rayong,Chonburi,Credit Card,Completed,5.0,,Yes,9.0,0.86
100676,2860,Chaiyot Chotirat,chaiyot.chotirat356@yahoo.com,Smart Chair 143,Fashion,268.58,4,0.0,1074.32,2023-11-03,Bangkok,Chonburi,Installment,Completed,,,No,1.0,1.66
103418,1064,Chatchai Chotirat,chatchai.chotirat648@gmail.com,Plus Jacket 613,Toys,402.38,2,10.0,724.28,2023-01-07,Nonthaburi,Nakhon Ratchasima,PromptPay,Completed,5.0,จะกลับมาซื้อซ้ำแน่นอน,Yes,3.0,0.5
102407,2008,Yupin Chantra,yupin.chantra590@outlook.com,Lite Pillow 767,Home & Living,335.91,3,30.0,705.41,2023-06-29,Phuket,Khon Kaen,Bank Transfer,Shipped,5.0,แพ็คเกจไม่แน่นหนา,No,7.0,0.52
104023,1610,Somchai Rattanakul,somchai.rattanakul353@gmail.com,Plus Camera 404,Automotive,303.85,3,0.0,911.55,2024-03-18,Surat Thani,Udon Thani,TrueMoney Wallet,Completed,,,Yes,10.0,1.63
104125,1687,Kittisak Sinthop,kittisak.sinthop255@outlook.com,Plus Blender 403,Home & Living,223.04,8,5.0,1695.1,2023-02-20,Ubon Ratchathani,Songkhla,TrueMoney Wallet,Processing,5.0,,Yes,10.0,1.76
104088,1163,Chomphunut Chotirat,,Smart Blender 577,Health,112.83,5,15.0,479.53,2023-07-09,,Chiang Mai,PromptPay,Completed,5.0,,No,3.0,1.81
103078,1987,Prasert Thongdee,prasert.thongdee439@gmail.com,Mini Desk 547,Groceries ,263.62,2,20.0,421.79,2025-12-27,Udon Thani,Chonburi,PromptPay,Shipped,5.0,,No,8.0,0.71
101499,2545,Kanya Yodying,kanya.yodying727@hotmail.com,Lite Backpack 978,Groceries,834.79,8,0.0,6678.32,2025-07-13,Krabi,Nonthaburi,COD,Cancelled,,แพ็คเกจไม่แน่นหนา,No,9.0,4.78
